-75.45,40.65,50.6
-78.316666666667,40.3,50.2
-78.466666666667,40.5,49.8
-79.983333333333,40.65,50
-75.733333333333,40.766666666667,48.2
-77.25,39.933333333333,50.3
-77.366666666667,40.266666666667,50.7
-76.033333333333,40.383333333333,50.8
-78.633333333333,41.8,44.5
-78.716666666667,41.9,44.7
-79.083333333333,41.15,46.3
-75.2,40.5,51.6
-80.433333333333,40.383333333333,48.8
-79.916666666667,40.85,48
-76.866666666667,41.616666666667,46.1
-79.583333333333,39.85,48.4
-77.633333333333,39.933333333333,51.8
-79.433333333333,41.2,47
-78.533333333333,41.733333333333,45.4
-75.866666666667,39.983333333333,51.5
-79.366666666667,39.8,49.7
-79.633333333333,41.916666666667,47.3
-78.066666666667,41.833333333333,45
-79.333333333333,40.3,50.7
-75.55,40.083333333333,53.2
-79.4,40.133333333333,47.7
-79.866666666667,40.166666666667,52.2
-78.9,41.183333333333,47.3
-78.733333333333,40.466666666667,47.8
-77.233333333333,39.8,52.2
-78.233333333333,41.5,47.6
-80.183333333333,42.083333333333,50
-78.366666666667,40.016666666667,49.3
-79.5,40.716666666667,50.3
-75.733333333333,41.116666666667,44.3
-79.816666666667,41.383333333333,48.6
-75.9,41.016666666667,45.1
-75.433333333333,40.233333333333,51
-80.366666666667,41.416666666667,48.3
-75.983333333333,40.55,51
-76.983333333333,39.8,53.1
-76.85,40.216666666667,53.3
-75.166666666667,41.483333333333,46.5
-76.333333333333,39.833333333333,53.3
-75.883333333333,40.166666666667,51.1
-79.116666666667,40.6,50
-80.466666666667,41.5,48
-78.916666666667,40.333333333333,52.2
-78.8,41.683333333333,43.1
-78.716666666667,39.983333333333,51.4
-76.283333333333,40.05,52.2
-76.433333333333,40.116666666667,52.2
-79.183333333333,40.2,45.7
-77.216666666667,40.9,51.1
-76.466666666667,40.333333333333,50.2
-77.566666666667,40.583333333333,50.7
-80.433333333333,41.65,47.3
-77.45,41.116666666667,49.2
-78.4,40.8,45.9
-75.416666666667,39.816666666667,56.3
-79.033333333333,40.75,47.1
-74.7,41.366666666667,49
-79.866666666667,40.333333333333,51.2
-80.166666666667,41.633333333333,47.5
-80.233333333333,41.216666666667,49.1
-77.9,39.833333333333,52.3
-76.566666666667,41.1,47.7
-80.383333333333,40.65,50.5
-75.85,41.866666666667,45.4
-74.95,40.15,52.7
-80.366666666667,41.016666666667,49.5
-77.133333333333,40.483333333333,51.2
-75.366666666667,40.116666666667,54
-76.05,39.8,52.5
-75.616666666667,40.8,51.9
-75.233333333333,39.866666666667,55.3
-78.066666666667,40.916666666667,46.6
-75.5,40.116666666667,53.2
-80.233333333333,40.5,51
-75.45,41.733333333333,42.7
-78.55,40.65,48
-79.283333333333,40.933333333333,47.5
-78,40.433333333333,49.5
-75.933333333333,40.416666666667,52.5
-77.733333333333,41.333333333333,49.5
-78.75,41.416666666667,45.6
-75.716666666667,40.55,49.2
-79.55,40.516666666667,48.7
-76.866666666667,40.783333333333,49.9
-77.516666666667,40.05,52.3
-80.066666666667,41.05,47.1
-77.866666666667,40.8,49
-78.016666666667,41.4,47.7
-78.95,40.1,46.6
-75.183333333333,41.016666666667,49.3
-79.433333333333,41.483333333333,46.9
-79.7,41.633333333333,46
-75.366666666667,41.133333333333,44.5
-76.433333333333,41.75,48
-79.716666666667,39.916666666667,51
-79.15,41.85,47.8
-80.183333333333,40.183333333333,49.3
-80.166666666667,39.9,50.2
-77.383333333333,41.7,44.9
-75.633333333333,39.966666666667,52.8
-75.733333333333,41.333333333333,49.9
-76.916666666667,41.25,49.9
-75.15,40.2,54.3
-76.75,39.916666666667,53
