-121.6652203,38.16928536
-121.7823623,38.06677536
-121.9027663,38.07290936
-121.9845493,38.13950036
-122.2322433,38.07107936
-122.2730013,38.15941836
-122.3157593,38.20593336
-122.3389073,38.19358236
-122.2853543,38.15931136
-122.2727723,38.09748436
-122.3984643,38.16133736
-122.4292023,38.11380736
-122.4889353,38.11341436
-122.5286483,38.15067136
-122.4745453,38.08545736
-122.5064503,38.01865236
-122.4417813,37.98295536
-122.4900223,37.93176736
-122.4582593,37.83422136
-122.5157253,37.82210636
-122.6663923,37.90691936
-122.6917233,37.89439236
-122.8221933,38.00767236
-122.9211813,38.03062336
-122.9565973,37.99075736
-123.0107303,37.99446636
-122.9392723,38.15326536
-122.9946493,38.29722736
-123.0487963,38.29414136
-123.1215443,38.43360036
-123.2979413,38.54733336
-123.5238863,38.75765936
-123.7219013,38.92477136
-123.6834473,39.04180636
-123.8137183,39.34780636
-123.7546513,39.55187936
-123.7835323,39.68710836
-123.8381083,39.82639736
-124.0076383,39.99858036
-124.0945603,40.10037736
-124.3453063,40.25243036
-124.3361073,40.32755537
-124.3926383,40.43523737
-124.1094463,40.97821137
-124.1497033,41.12883237
-124.0716023,41.31383237
-124.0579543,41.45816437
-124.1442103,41.72719337
-124.2430993,41.77675737
-124.2075013,41.84832737
-124.2064443,41.99764837
-123.8191463,41.99294837
-123.5132043,41.99783337
-123.2221023,42.00219137
-122.2847053,42.00076437
-121.4415093,41.99433437
-120.8719083,41.98767237
-119.9934593,41.98920537
-119.9963243,41.17756637
-119.9961653,39.72061036
-119.9960113,39.44350136
-119.9953043,39.31154536
-119.9955273,39.15871336
-119.9945413,39.10613136
-119.9951503,39.06349136
-119.9952543,38.99410636
-119.8893413,38.92225136
-119.5756873,38.70291036
-119.3188253,38.52710836
-119.1524503,38.41180136
-118.4174193,37.88667636
-117.8386863,37.45729836
-117.1604233,36.95959436
-115.8857693,36.00122636
-115.6261973,35.79569836
-114.6210683,34.99891436
-114.6322763,34.99765136
-114.6210073,34.94360936
-114.6304753,34.91950136
-114.6272633,34.87553336
-114.5702173,34.83186036
-114.5420403,34.75995836
-114.5255533,34.74891136
-114.4978043,34.74475736
-114.4656373,34.70987336
-114.4222703,34.61089536
-114.4343023,34.59896336
-114.4097423,34.58372336
-114.3768283,34.53656336
-114.3838623,34.47708536
-114.3765073,34.45967936
-114.3326363,34.45487336
-114.3028653,34.43575436
-114.2833943,34.41206936
-114.2578423,34.40548836
-114.1820803,34.36520636
-114.1534153,34.33644736
-114.1341273,34.31454836
-114.1252303,34.27262136
-114.1499123,34.26697936
-114.2357763,34.18622236
-114.2853683,34.17123136
