-102.9167,30.9119,66.7
-102.9153,30.9072,65.6
-97.3181,32.9733,65.3
-97.3614,32.8192,65.7
-97.4500,32.7667,67
-97.4761,32.8472,65.3
-97.2975,32.8339,65.8
-101.4539,32.7744,64.8
-97.0592,33.6461,63.1
-94.7717,29.3333,69.7
-94.8667,29.2667,71.3
-101.4819,31.8656,62.2
-97.7019,31.4144,64.6
-97.7172,30.6836,66.7
-95.0497,32.7464,63.4
-97.7853,32.2342,63.6
-98.5903,31.4403,64.4
-97.3850,28.6617,70.2
-97.4500,29.5339,68.5
-98.5669,33.1203,63.3
-97.8069,32.5217,64.3
-102.8222,31.3028,65.1
-97.3211,30.7189,67.2
-97.0553,32.9506,64.8
-96.0983,33.1678,65.7
-95.1461,31.1964,65.3
-101.4050,36.2631,56
-104.8000,31.8333,59.9
-100.3369,33.6267,62.2
-96.9397,29.4706,69.1
-94.5892,32.5117,64.8
-97.6542,26.2281,74.2
-97.6728,26.2028,73.9
-102.0903,34.3653,56.6
-102.3850,35.8783,54.7
-99.7456,33.1578,63.1
-98.6775,27.3194,72.4
-93.7853,31.4081,65.9
-94.7967,32.1822,64.7
-98.2003,33.8128,63.1
-102.4003,34.8172,57
-98.0311,31.9844,63.9
-97.1094,32.0161,65.9
-95.1922,32.7278,63.6
-99.1742,29.3600,68.7
-99.1386,29.3372,69.1
-99.5606,31.8456,63.2
-95.2736,29.7300,70.7
-95.3600,29.9800,69.9
-95.2417,29.5189,69.5
-95.2819,29.6381,70.3
-95.5561,30.0675,68.2
-95.0833,29.4717,68.5
-95.1500,29.9167,68.3
-95.6564,29.6222,69.1
-101.1772,30.0050,67.7
-99.5050,30.0628,63.3
-95.5861,30.7439,68.3
-95.5422,30.7064,67.5
-95.9167,32.8167,64.8
-98.1561,33.2206,63.1
-95.2736,31.9622,65.7
-100.5725,33.2544,61.8
-94.3561,32.7681,64
-96.9747,32.6406,64.4
-98.4172,30.2836,66.4
-99.8045,30.4453,64.1
-99.7667,30.5000,65.5
-102.4133,31.6728,64.4
-97.8756,28.9069,69.8
-96.2725,32.5589,64.7
-104.1108,31.0158,61.3
-103.0889,31.8408,63.8
-99.1081,30.0747,65.2
-97.7306,31.0719,66
-97.8497,27.5311,72.6
-96.8753,29.9172,68.4
-98.3992,26.2422,74.8
-106.5975,31.9800,64.6
-103.7575,29.2694,70.7
-101.0489,33.0642,62.8
-100.9167,32.3333,63.8
-95.5275,32.8242,63.8
-99.1442,33.7542,63.7
-98.3181,32.6433,64.7
-95.8864,32.8522,63.9
-101.9456,32.7228,60.5
-98.1847,31.0717,66.2
-101.5603,29.8097,69.9
-99.4983,27.5683,74.2
-96.4861,33.0353,65.4
-101.4842,32.0819,63.8
-102.3758,33.5500,59.4
-97.0136,30.4064,67.1
-94.7950,30.0592,68.4
-100.2675,36.2358,56.4
-102.3275,33.9150,59
-94.9256,30.7394,68
-98.6542,30.7425,67.1
-94.7189,32.5183,65.2
-94.6533,32.3467,65.8
-94.7117,32.3847,65.4
-94.7172,32.4725,65.3
