-80.78566227,28.78519435
-80.76241527,28.73633435
-80.83210427,28.78618635
-80.85070527,28.78570035
-80.74719027,28.39899235
-80.49224427,27.87017835
-80.50935827,27.82570835
-80.48185327,27.84572135
-80.40137727,27.70358535
-80.35737827,27.55566235
-80.23963827,27.26464735
-80.19009127,27.18568435
-80.22398927,27.21506635
-80.28963527,27.24133835
-80.32679127,27.24826235
-80.29042027,27.21285335
-80.22127327,27.20284235
-80.14796727,27.10906935
-80.09036327,26.97404335
-80.11461027,26.97383735
-80.05091127,26.79719735
-80.08469527,26.32637735
-80.12778127,25.97753635
-80.19309927,25.76003235
-80.30145627,25.61375135
-80.32999127,25.49001535
-80.30197527,25.40120035
-80.41681627,25.24990235
-80.42080727,25.19221935
-80.55187627,25.21231835
-80.69382527,25.15229935
-80.85680127,25.18563135
-80.97587727,25.13050135
-81.11901627,25.13418835
-81.14823027,25.16469035
-81.18378427,25.26887935
-81.14056927,25.32076535
-81.01156027,25.21442935
-80.95102727,25.20253735
-80.91527427,25.24672535
-80.97428127,25.32246035
-81.14332327,25.39682735
-81.25837527,25.68110035
-81.19994727,25.71042235
-81.25620727,25.80310235
-81.53074227,25.91465835
-81.71829327,25.92358135
-81.70569527,26.00017235
-81.79471727,26.11116235
-81.81385827,26.28446735
-81.84935127,26.33219735
-81.86421227,26.43955435
-81.94201827,26.46756235
-81.96811927,26.51738235
-81.92877327,26.53498035
-81.88427627,26.64298735
-81.77391427,26.71026535
-81.89710227,26.66376735
-81.94445227,26.55071935
-82.02147327,26.52468035
-82.08366027,26.71579035
-82.06827127,26.76697035
-82.05176727,26.86670935
-82.09787227,26.92178535
-81.99144027,26.96305635
-81.97919427,27.03168035
-81.99285127,27.03167635
-82.01268827,26.97655035
-82.15321027,26.93706535
-82.25745927,27.00440935
-82.28217927,27.02455735
-82.25758227,26.99790735
-82.17649527,26.91369335
-82.15382827,26.79012835
-82.28984027,26.84988635
-82.35543127,26.94889635
-82.39817127,26.99851535
-82.36866827,26.94793835
-82.34362827,26.90363235
-82.38003627,26.94729635
-82.50693027,27.23699135
-82.53113127,27.26027735
-82.51448327,27.21045335
-82.56995727,27.27428035
-82.53274027,27.33180235
-82.56556227,27.38668135
-82.68592527,27.47384435
-82.63888927,27.50345935
-82.66582927,27.49358735
-82.68170627,27.52442935
-82.48826727,27.47806735
-82.51419927,27.51198935
-82.42717727,27.52285935
-82.57557127,27.51232435
-82.63876727,27.53663835
-82.56960527,27.55271335
-82.55426227,27.58223935
-82.62637627,27.55519435
-82.54004127,27.60810635
-82.55250027,27.64401435
-82.40437927,27.79162835
-82.39881727,27.90621935
-82.46099827,27.94015535
-82.48313127,27.82194735
-82.51059827,27.83123235
-82.53899527,27.93572835
-82.64556527,28.02884735
-82.65068427,28.00716335
-82.69833927,28.04616935
-82.67271927,28.01051435
-82.70066627,27.97535335
-82.64474127,27.96658435
-82.72548527,27.94056235
-82.56426427,27.87846235
-82.62365327,27.84852735
-82.64461927,27.71572535
-82.67832627,27.70558735
-82.79383827,27.82965435
-82.72816327,27.71777335
-82.74100327,27.68586835
-82.84428527,27.85064135
-82.77914427,28.17302735
-82.67347627,28.42851035
-82.63607527,28.69274935
-82.68138027,28.80838235
-82.63651927,28.81427835
-82.63661927,28.88470835
-82.75532227,29.00866035
-82.80215727,29.15513235
-83.03674727,29.17938735
-83.07392827,29.26565235
-83.14220627,29.29965135
-83.10899527,29.32818235
-83.17463327,29.34367935
-83.23432827,29.43393735
-83.38003127,29.51987435
-83.40497427,29.66960236
-83.55044827,29.73732336
-83.65418227,29.91096136
-83.97173827,30.07748336
-84.07462527,30.09994836
